SIGLA UF;COD. UF;COD. MUNICIPIO;MUNICIPIO;POPULACAO
PI;22;1739;Betânia do Piauí;6.442
PI;22;1770;Boa Hora;6.369
PI;22;1804;Bocaina;4.146
PI;22;1903;Bom Jesus;20.511
PI;22;1919;Bom Princípio do Piauí;5.506
PI;22;1929;Bonfim do Piauí;5.376
PI;22;1945;Boqueirão do Piauí;6.599
PI;22;1960;Brasileira;7.970
PI;22;1988;Brejo do Piauí;4.025
PI;22;2000;Buriti dos Lopes;19.796
PI;22;2026;Buriti dos Montes;8.117
PI;22;2059;Cabeceiras do Piauí;9.826
PI;22;2075;Cajazeiras do Piauí;3.323
PI;22;2083;Cajueiro da Praia;7.286
PI;22;2091;Caldeirão Grande do Piauí;5.809
PI;22;2109;Campinas do Piauí;5.818
PI;22;2117;Campo Alegre do Fidalgo;4.647
PI;22;2133;Campo Grande do Piauí;5.898
PI;22;2174;Campo Largo do Piauí;7.035
PI;22;2208;Campo Maior;46.068
PI;22;2251;Canavieira;4.093
PI;22;2307;Canto do Buriti;20.761
PI;22;2406;Capitão de Campos;11.246
PI;22;2455;Capitão Gervásio Oliveira;4.029
PI;22;2505;Caracol;10.838
PI;22;2539;Caraúbas do Piauí;5.595
PI;22;2554;Caridade do Piauí;4.778
PI;22;2604;Castelo do Piauí;19.142
PI;22;2653;Caxingó;5.270
PI;22;2703;Cocal;27.220
PI;22;2711;Cocal de Telha;4.689
PI;22;2729;Cocal dos Alves;5.525
PI;22;2737;Coivaras;3.955
PI;22;2752;Colônia do Gurguéia;5.947
PI;22;2778;Colônia do Piauí;7.940
PI;22;2802;Conceição do Canindé;5.077
PI;22;2851;Coronel José Dias;4.484
PI;22;2901;Corrente;25.406
PI;22;3008;Cristalândia do Piauí;8.177
PI;22;3107;Cristino Castro;9.836
PI;22;3206;Curimatá;10.765
PI;22;3230;Currais;4.710
PI;22;3271;Curral Novo do Piauí;5.119
PI;22;3255;Curralinhos;4.242
PI;22;3305;Demerval Lobão;13.232
PI;22;3354;Dirceu Arcoverde;6.996
PI;22;3404;Dom Expedito Lopes;6.793
PI;22;3453;Dom Inocêncio;10.795
PI;22;3420;Domingos Mourão;4.447
PI;22;3503;Elesbão Veloso;14.490
PI;22;3602;Eliseu Martins;4.923
PI;22;3701;Esperantina;37.520
PI;22;3750;Fartura do Piauí;5.402
PI;22;3800;Flores do Piauí;4.615
PI;22;3859;Floresta do Piauí;2.643
PI;22;3909;Floriano;57.968
PI;22;4006;Francinópolis;5.458
PI;22;4105;Francisco Ayres;5.147
PI;22;4154;Francisco Macedo;2.315
PI;22;4204;Francisco Santos;8.315
PI;22;4303;Fronteiras;11.502
PI;22;4352;Geminiano;5.465
PI;22;4402;Gilbués;10.681
PI;22;4501;Guadalupe;9.809
PI;22;4550;Guaribas;4.491
PI;22;4600;Hugo Napoleão;3.784
PI;22;4659;Ilha Grande;8.734
PI;22;4709;Inhuma;15.490
PI;22;4808;Ipiranga do Piauí;9.739
PI;22;4907;Isaías Coelho;8.043
PI;22;5003;Itainópolis;11.498
PI;22;5102;Itaueira;10.904
PI;22;5151;Jacobina do Piauí;5.831
PI;22;5201;Jaicós;17.786
PI;22;5250;Jardim do Mulato;4.318
PI;22;5276;Jatobá do Piauí;4.683
PI;22;5300;Jerumenha;4.490
PI;22;5359;João Costa;3.315
PI;22;5409;Joaquim Pires;14.276
PI;22;5458;Joca Marques;5.614
PI;22;5508;José de Freitas;36.485
PI;22;5516;Juazeiro do Piauí;4.941
PI;22;5524;Júlio Borges;5.444
PI;22;5532;Jurema;4.559
PI;22;5573;Lagoa de São Francisco;6.796
PI;22;5565;Lagoa do Barro do Piauí;4.692
PI;22;5581;Lagoa do Piauí;3.817
PI;22;5599;Lagoa do Sítio;5.292
PI;22;5557;Lagoa Alegre;8.210
PI;22;5540;Lagoinha do Piauí;2.676
PI;22;5607;Landri Sales;5.753
PI;22;5706;Luís Correia;27.148
PI;22;5805;Luzilândia;25.099
PI;22;5854;Madeiro;8.012
PI;22;5904;Manoel Emídio;5.543
PI;22;5953;Marcolândia;7.477
PI;22;6001;Marcos Parente;4.297
PI;22;6050;Massapê do Piauí;6.672
PI;22;6100;Matias Olímpio;10.863
PI;22;6209;Miguel Alves;33.410
PI;22;6308;Miguel Leão;1.212
PI;22;6357;Milton Brandão;7.246
PI;22;6407;Monsenhor Gil;10.639
PI;22;6506;Monsenhor Hipólito;7.425
PI;22;6605;Monte Alegre do Piauí;10.663
PI;22;6670;Morro do Chapéu do Piauí;6.611
PI;22;6654;Morro Cabeça no Tempo;4.378
PI;22;6696;Murici dos Portelas;8.024
PI;22;6704;Nazaré do Piauí;7.070
PI;22;6720;Nazária;7.895
PI;22;6753;Nossa Senhora de Nazaré;4.192
PI;22;6803;Nossa Senhora dos Remédios;8.378
PI;22;7959;Nova Santa Rita;4.199
PI;22;6902;Novo Oriente do Piauí;6.321
PI;22;6951;Novo Santo Antônio;3.547
PI;22;7009;Oeiras;36.293
PI;22;7108;Olho D'Água do Piauí;2.755
PI;22;7207;Padre Marcos;7.582
PI;22;7306;Paes Landim;4.562
PI;22;7355;Pajeú do Piauí;3.802
PI;22;7405;Palmeira do Piauí;5.116
PI;22;7504;Palmeirais;14.306
PI;22;7553;Paquetá;4.686
PI;22;7603;Parnaguá;10.731
PI;22;7702;Parnaíba;146.059
PI;22;7751;Passagem Franca do Piauí;4.246
PI;22;7777;Patos do Piauí;6.417
PI;22;7793;Pau D'Arco do Piauí;3.903
PI;22;7801;Paulistana;20.390
PI;22;7850;Pavussu;4.465
PI;22;7900;Pedro II;37.850
PI;22;7934;Pedro Laurentino;2.418
PI;22;8007;Picos;73.021
PI;22;8106;Pimenteiras;12.125
PI;22;8205;Pio IX;17.714
PI;22;8304;Piracuruca;26.499
PI;22;8403;Piripiri;62.107
PI;22;8502;Porto;11.941
PI;22;8551;Porto Alegre do Piauí;2.567
PI;22;8601;Prata do Piauí;3.260
PI;22;8650;Queimada Nova;9.116
PI;22;8700;Redenção do Gurguéia;8.567
PI;22;8809;Regeneração;18.190
PI;22;8858;Riacho Frio;5.093
PI;22;8874;Ribeira do Piauí;4.252
PI;22;8908;Ribeiro Gonçalves;6.869
PI;22;9005;Rio Grande do Piauí;6.650
PI;22;9104;Santa Cruz do Piauí;5.969
PI;22;9153;Santa Cruz dos Milagres;3.457
PI;22;9203;Santa Filomena;6.180
PI;22;9302;Santa Luz;5.495
PI;22;9377;Santa Rosa do Piauí;5.304
PI;22;9351;Santana do Piauí;5.015
PI;22;9401;Santo Antônio de Lisboa;5.965
PI;22;9450;Santo Antônio dos Milagres;2.032
PI;22;9500;Santo Inácio do Piauí;3.756
PI;22;9559;São Braz do Piauí;4.455
PI;22;9609;São Félix do Piauí;3.201
PI;22;9658;São Francisco de Assis do Piauí;5.224
PI;22;9708;São Francisco do Piauí;6.461
PI;22;9757;São Gonçalo do Gurguéia;2.544
PI;22;9807;São Gonçalo do Piauí;4.485
PI;22;9856;São João da Canabrava;4.511
PI;22;9872;São João da Fronteira;5.174
PI;22;9906;São João da Serra;6.877
PI;22;9955;São João da Varjota;4.965
PI;22;9971;São João do Arraial;7.440
PI;22;10003;São João do Piauí;19.264
PI;22;10052;São José do Divino;5.217
PI;22;10102;São José do Peixe;3.835
PI;22;10201;São José do Piauí;7.028
PI;22;10300;São Julião;6.111
PI;22;10359;São Lourenço do Piauí;5.115
PI;22;10375;São Luis do Piauí;2.687
PI;22;10383;São Miguel da Baixa Grande;2.153
PI;22;10391;São Miguel do Fidalgo;3.182
PI;22;10409;São Miguel do Tapuio;19.831
PI;22;10508;São Pedro do Piauí;13.544
PI;22;10607;São Raimundo Nonato;32.215
PI;22;10623;Sebastião Barros;4.270
PI;22;10631;Sebastião Leal;4.231
PI;22;10656;Sigefredo Pacheco;9.846
PI;22;10706;Simões;14.167
PI;22;10805;Simplício Mendes;11.886
PI;22;10904;Socorro do Piauí;4.733
PI;22;10938;Sussuapara;5.759
PI;22;10953;Tamboril do Piauí;3.037
PI;22;10979;Tanque do Piauí;2.714
PI;22;11001;Teresina;802.537
PI;22;11100;União;43.135
PI;22;11209;Uruçuí;19.811
PI;22;11308;Valença do Piauí;20.303
PI;22;11357;Várzea Branca;5.338
PI;22;11407;Várzea Grande;4.560
PI;22;11506;Vera Mendes;3.212
PI;22;11605;Vila Nova do Piauí;3.136
PI;22;11704;Wall Ferraz;4.636
CE;23;101;Abaiara;11.077
CE;23;150;Acarape;15.627
CE;23;200;Acaraú;54.753
CE;23;309;Acopiara;50.784
CE;23;408;Aiuaba;16.423
CE;23;507;Alcântaras;10.816
CE;23;606;Altaneira;6.834
CE;23;705;Alto Santo;20.829
CE;23;754;Amontada;40.198
CE;23;804;Antonina do Norte;7.059
CE;23;903;Apuiarés;14.414
CE;23;1000;Aquiraz;71.400
CE;23;1109;Aracati;69.616
CE;23;1208;Aracoiaba;25.351
CE;23;1257;Ararendá;11.186
CE;23;1307;Araripe;22.373
CE;23;1406;Aratuba;12.478
CE;23;1505;Arneiroz;7.486
CE;23;1604;Assaré;22.550
CE;23;1703;Aurora;25.113
CE;23;1802;Baixio;5.991
CE;23;1851;Banabuiú;18.388
CE;23;1901;Barbalha;53.011
CE;23;1950;Barreira;19.469
CE;23;2008;Barro;21.556
CE;23;2057;Barroquinha;15.558
CE;23;2107;Baturité;33.271
CE;23;2206;Beberibe;48.760
CE;23;2305;Bela Cruz;30.900
CE;23;2404;Boa Viagem;56.236
CE;23;2503;Brejo Santo;41.266
CE;23;2602;Camocim;61.278
CE;23;2701;Campos Sales;26.417
CE;23;2800;Canindé;77.552
CE;23;2909;Capistrano;17.033
CE;23;3006;Caridade;19.233
CE;23;3105;Cariré;19.132
CE;23;3204;Caririaçu;27.380
CE;23;3303;Cariús;19.338
CE;23;3402;Carnaubal;16.755
CE;23;3501;Cascavel;67.956
CE;23;3600;Catarina;18.010
CE;23;3659;Catunda;11.198
CE;23;3709;Caucaia;334.364
CE;23;3808;Cedro;25.591
CE;23;3907;Chaval;12.644
CE;23;3931;Choró;13.439
CE;23;3956;Chorozinho;18.759
CE;23;4004;Coreaú;22.215
CE;23;4103;Crateús;75.249
CE;23;4202;Crato;116.759
CE;23;4236;Croatá;18.246
CE;23;4251;Cruz;23.540
CE;23;4269;Deputado Irapuan Pinheiro;9.615
CE;23;4277;Ererê;7.332
CE;23;4285;Eusébio;41.307
CE;23;4301;Farias Brito;19.605
CE;23;4350;Forquilha;21.599
CE;23;4400;Fortaleza;2.505.552
CE;23;4459;Fortim;15.095
CE;23;4509;Frecheirinha;13.537
CE;23;4608;General Sampaio;6.654
CE;23;4657;Graça;15.949
CE;23;4707;Granja;53.952
CE;23;4806;Granjeiro;4.999
CE;23;4905;Groaíras;9.971
CE;23;4954;Guaiúba;23.853
CE;23;5001;Guaraciaba do Norte;38.406
CE;23;5100;Guaramiranga;4.070
CE;23;5209;Hidrolândia;19.252
CE;23;5233;Horizonte;54.362
CE;23;5266;Ibaretama;13.206
CE;23;5308;Ibiapina;24.125
CE;23;5332;Ibicuitinga;11.800
CE;23;5357;Icapuí;19.385
CE;23;5407;Icó;65.612
CE;23;5506;Iguatu;97.203
CE;23;5605;Independência;26.317
CE;23;5654;Ipaporanga;11.768
CE;23;5704;Ipaumirim;11.999
CE;23;5803;Ipu;41.052
CE;23;5902;Ipueiras;39.288
CE;23;6009;Iracema;15.114
CE;23;6108;Irauçuba;23.309
CE;23;6207;Itaiçaba;7.955
CE;23;6256;Itaitinga;32.678
CE;23;6306;Itapagé;47.354
CE;23;6405;Itapipoca;114.441
CE;23;6504;Itapiúna;18.610
CE;23;6553;Itarema;36.536
CE;23;6603;Itatira;18.875
CE;23;6702;Jaguaretama;18.411
CE;23;6801;Jaguaribara;10.399
CE;23;6900;Jaguaribe;36.493
CE;23;7007;Jaguaruana;32.352
CE;23;7106;Jardim;26.578
CE;23;7205;Jati;7.518
CE;23;7254;Jijoca de Jericoacoara;16.880
CE;23;7304;Juazeiro do Norte;249.829
CE;23;7403;Jucás;23.738
CE;23;7502;Lavras da Mangabeira;30.524
CE;23;7601;Limoeiro do Norte;56.098
CE;23;7635;Madalena;17.773
CE;23;7650;Maracanaú;201.693
CE;23;7700;Maranguape;110.523
CE;23;7809;Marco;24.622
CE;23;7908;Martinópole;11.118
CE;23;8005;Massapê;35.388
CE;23;8104;Mauriti;44.211
CE;23;8203;Meruoca;12.780
CE;23;8302;Milagres;28.077
CE;23;8351;Milhã;14.826
CE;23;8377;Miraíma;12.737
CE;23;8401;Missão Velha;35.135
CE;23;8500;Mombaça;46.728
CE;23;8609;Monsenhor Tabosa;17.178
CE;23;8708;Morada Nova;63.126
CE;23;8807;Moraújo;8.538
CE;23;8906;Morrinhos;22.695
CE;23;9003;Mucambo;14.537
CE;23;9102;Mulungu;11.914
CE;23;9201;Nova Olinda;13.659
CE;23;9300;Nova Russas;32.016
CE;23;9409;Novo Oriente;28.703
CE;23;9458;Ocara;24.636
CE;23;9508;Orós;21.784
CE;23;9607;Pacajus;59.689
CE;23;9706;Pacatuba;71.839
CE;23;9805;Pacoti;11.519
CE;23;9904;Pacujá;6.233
CE;23;10001;Palhano;9.268
CE;23;10100;Palmácia;10.838
CE;23;10209;Paracuru;32.557
CE;23;10258;Paraipaba;29.892
CE;23;10308;Parambu;32.231
CE;23;10407;Paramoti;12.130
CE;23;10506;Pedra Branca;42.152
CE;23;10605;Penaforte;8.168
CE;23;10704;Pentecoste;35.166
CE;23;10803;Pereiro;15.828
CE;23;10852;Pindoretama;18.322
CE;23;10902;Piquet Carneiro;15.673
CE;23;10951;Pires Ferreira;9.857
CE;23;11009;Poranga;12.356
CE;23;11108;Porteiras;15.058
CE;23;11207;Potengi;10.144
CE;23;11231;Potiretama;6.891
CE;23;11264;Quiterianópolis;21.230
CE;23;11306;Quixadá;80.447
CE;23;11355;Quixelô;16.272
CE;23;11405;Quixeramobim;73.517
CE;23;11504;Quixeré;19.772
CE;23;11603;Redenção;26.768
CE;23;11702;Reriutaba;19.444
CE;23;11801;Russas;67.960
CE;23;11900;Saboeiro;16.851
CE;23;11959;Salitre;16.845
CE;23;12205;Santa Quitéria;45.080
CE;23;12007;Santana do Acaraú;30.410
CE;23;12106;Santana do Cariri;18.369
CE;23;12304;São Benedito;45.407
CE;23;12403;São Gonçalo do Amarante;42.962
CE;23;12502;São João do Jaguaribe;8.500
CE;23;12601;São Luís do Curu;12.613
CE;23;12700;Senador Pompeu;25.263
CE;23;12809;Senador Sá;6.669
CE;23;12908;Sobral;182.431
CE;23;13005;Solonópole;18.025
CE;23;13104;Tabuleiro do Norte;29.576
CE;23;13203;Tamboril;26.857
CE;23;13252;Tarrafas;8.900
CE;23;13302;Tauá;56.639
CE;23;13351;Tejuçuoca;16.180
CE;23;13401;Tianguá;68.588
CE;23;13500;Trairi;51.386
CE;23;13559;Tururu;14.308
CE;23;13609;Ubajara;31.247
CE;23;13708;Umari;7.891
CE;23;13757;Umirim;19.044
CE;23;13807;Uruburetama;20.627
CE;23;13906;Uruoca;13.820
CE;23;13955;Varjota;17.802
CE;23;14003;Várzea Alegre;39.810
CE;23;14102;Viçosa do Ceará;56.673
RN;24;109;Acari;11.215
RN;24;208;Açu;53.282
RN;24;307;Afonso Bezerra;10.594
RN;24;406;Água Nova;2.952
RN;24;505;Alexandria;14.151
RN;24;604;Almino Afonso;5.071
RN;24;703;Alto do Rodrigues;12.045
RN;24;802;Angicos;11.525
RN;24;901;Antônio Martins;7.245
RN;24;1008;Apodi;35.768
RN;24;1107;Areia Branca;25.394
RN;24;1206;Arês;12.732
RN;24;1305;Augusto Severo;9.203
RN;24;1404;Baía Formosa;8.811
RN;24;1453;Baraúna;24.347
RN;24;1503;Barcelona;4.042
RN;24;1602;Bento Fernandes;5.199
RN;24;1651;Bodó;2.592
RN;24;1701;Bom Jesus;8.725
RN;24;1800;Brejinho;11.585
RN;24;1859;Caiçara do Norte;6.652
RN;24;1909;Caiçara do Rio do Vento;3.185
RN;24;2006;Caicó;63.006
RN;24;2105;Campo Redondo;10.947
RN;24;2204;Canguaretama;30.541
RN;24;2303;Caraúbas;20.471
RN;24;2402;Carnaúba dos Dantas;7.083
RN;24;2501;Carnaubais;9.712
RN;24;2600;Ceará-Mirim;67.869
RN;24;2709;Cerro Corá;11.235
RN;24;2808;Coronel Ezequiel;5.399
RN;24;2907;Coronel João Pessoa;4.993
RN;24;3004;Cruzeta;8.029
RN;24;3103;Currais Novos;43.536
RN;24;3202;Doutor Severiano;6.616
RN;24;3301;Encanto;5.365
RN;24;3400;Equador;6.084
RN;24;3509;Espírito Santo;10.373
RN;24;3608;Extremoz;22.751
RN;24;3707;Felipe Guerra;5.875
RN;24;3756;Fernando Pedroza;2.994
RN;24;3806;Florânia;8.487
RN;24;3905;Francisco Dantas;3.008
RN;24;4002;Frutuoso Gomes;4.468
RN;24;4101;Galinhos;2.264
RN;24;4200;Goianinha;21.321
RN;24;4309;Governador Dix-Sept Rosado;12.835
RN;24;4408;Grossos;9.886
RN;24;4507;Guamaré;12.558
RN;24;4606;Ielmo Marinho;12.189
RN;24;4705;Ipanguaçu;14.056
RN;24;4804;Ipueira;2.115
RN;24;4853;Itajá;6.629
RN;24;4903;Itaú;5.999
RN;24;5009;Jaçanã;8.045
RN;24;5108;Jandaíra;6.688
RN;24;5207;Janduís;5.562
RN;24;5306;Januário Cicco;8.629
RN;24;5405;Japi;5.693
RN;24;5504;Jardim de Angicos;2.598
RN;24;5603;Jardim de Piranhas;14.347
RN;24;5702;Jardim do Seridó;12.384
RN;24;5801;João Câmara;31.518
RN;24;5900;João Dias;2.824
RN;24;6007;José da Penha;6.177
RN;24;6106;Jucurutu;18.069
RN;24;6155;Jundiá;3.663
RN;24;6205;Lagoa d'Anta;6.164
RN;24;6304;Lagoa de Pedras;7.282
RN;24;6403;Lagoa de Velhos;2.789
RN;24;6502;Lagoa Nova;13.718
RN;24;6601;Lagoa Salgada;7.449
RN;24;6700;Lajes;10.865
RN;24;6809;Lajes Pintadas;4.309
RN;24;6908;Lucrécia;3.550
RN;24;7005;Luís Gomes;10.144
RN;24;7104;Macaíba;66.380
RN;24;7203;Macau;28.157
RN;24;7252;Major Sales;3.631
RN;24;7302;Marcelino Vieira;8.331
RN;24;7401;Martins;8.386
RN;24;7500;Maxaranguape;9.371
RN;24;7609;Messias Targino;3.923
RN;24;7708;Montanhas;12.834
RN;24;7906;Monte das Gameleiras;2.449
RN;24;7807;Monte Alegre;21.448
RN;24;8003;Mossoró;244.287
RN;24;8102;Natal;806.203
RN;24;8201;Nísia Floresta;24.109
RN;24;8300;Nova Cruz;36.561
RN;24;8409;Olho-d'Água do Borges;4.578
RN;24;8508;Ouro Branco;5.166
RN;24;8607;Paraná;4.039
RN;24;8706;Paraú;3.974
RN;24;8805;Parazinho;4.977
RN;24;8904;Parelhas;20.676
RN;24;3251;Parnamirim;184.222
RN;24;9100;Passa e Fica;10.954
RN;24;9209;Passagem;2.703
RN;24;9308;Patu;11.671
RN;24;9407;Pau dos Ferros;27.809
RN;24;9506;Pedra Grande;4.027
RN;24;9605;Pedra Preta;2.718
RN;24;9704;Pedro Avelino;7.559
RN;24;9803;Pedro Velho;14.118
RN;24;9902;Pendências;13.034
RN;24;10009;Pilões;3.535
RN;24;10108;Poço Branco;12.673
RN;24;10207;Portalegre;7.082
RN;24;10256;Porto do Mangue;5.033
RN;24;10306;Presidente Juscelino;8.703
RN;24;10405;Pureza;8.415
RN;24;10504;Rafael Fernandes;4.797
RN;24;10603;Rafael Godeiro;3.251
RN;24;10702;Riacho da Cruz;3.165
RN;24;10801;Riacho de Santana;4.437
RN;24;10900;Riachuelo;7.171
RN;24;8953;Rio do Fogo;10.124
RN;24;11007;Rodolfo Fernandes;4.724
RN;24;11106;Ruy Barbosa;3.730
RN;24;11205;Santa Cruz;35.095
RN;24;9332;Santa Maria;4.915
RN;24;11403;Santana do Matos;14.544
RN;24;11429;Santana do Seridó;2.858
RN;24;11502;Santo Antônio;22.071
RN;24;11601;São Bento do Norte;3.658
RN;24;11700;São Bento do Trairí;3.875
RN;24;11809;São Fernando;3.505
RN;24;11908;São Francisco do Oeste;3.807
RN;24;12005;São Gonçalo do Amarante;80.737
RN;24;12104;São João do Sabugi;5.953
RN;24;12203;São José de Mipibu;38.404
RN;24;12302;São José do Campestre;12.079
RN;24;12401;São José do Seridó;4.066
RN;24;12500;São Miguel;23.593
RN;24;12559;São Miguel do Gostoso;9.240
RN;24;12609;São Paulo do Potengi;15.017
RN;24;12708;São Pedro;6.590
RN;24;12807;São Rafael;8.357
RN;24;12906;São Tomé;11.501
RN;24;13003;São Vicente;6.023
RN;24;13102;Senador Elói de Souza;6.201
RN;24;13201;Senador Georgino Avelino;3.854
RN;24;13300;Serra de São Bento;5.973
RN;24;13359;Serra do Mel;9.627
RN;24;13409;Serra Negra do Norte;7.428
RN;24;13508;Serrinha;6.885
RN;24;13557;Serrinha dos Pintos;4.504
RN;24;13607;Severiano Melo;5.224
RN;24;13706;Sítio Novo;5.471
RN;24;13805;Taboleiro Grande;2.380
RN;24;13904;Taipu;12.165
RN;24;14001;Tangará;13.610
RN;24;14100;Tenente Ananias;9.655
RN;24;14159;Tenente Laurentino Cruz;5.369
RN;24;11056;Tibau;3.937
RN;24;14209;Tibau do Sul;11.707
RN;24;14308;Timbaúba dos Batistas;2.380
RN;24;14407;Touros;30.549
RN;24;14456;Triunfo Potiguar;3.327
RN;24;14506;Umarizal;10.913
RN;24;14605;Upanema;13.334
RN;24;14704;Várzea;5.475
RN;24;14753;Venha-Ver;3.612
RN;24;14803;Vera Cruz;10.861
RN;24;14902;Viçosa;1.856
RN;24;15008;Vila Flor;2.745
PB;25;106;Água Branca;9.581
PB;25;205;Aguiar;5.799
PB;25;304;Alagoa Grande;28.126
PB;25;403;Alagoa Nova;19.799
PB;25;502;Alagoinha;13.470
PB;25;536;Alcantil;5.232
PB;25;577;Algodão de Jandaíra;2.425
PB;25;601;Alhandra;18.941
PB;25;734;Amparo;2.078
PB;25;775;Aparecida;7.607
PB;25;809;Araçagi;17.839
PB;25;908;Arara;12.804
PB;25;1005;Araruna;20.009
PB;25;1104;Areia;25.648
PB;25;1153;Areia de Baraúnas;2.159
PB;25;1203;Areial;6.441
PB;25;1302;Aroeiras;19.725
PB;25;1351;Assunção;3.471
PB;25;1401;Baía da Traição;7.966
PB;25;1500;Bananeiras;22.316
PB;25;1534;Baraúna;4.045
PB;25;1609;Barra de Santa Rosa;13.273
PB;25;1575;Barra de Santana;8.909
PB;25;1708;Barra de São Miguel;5.624
PB;25;1807;Bayeux;96.198
PB;25;1906;Belém;17.746
PB;25;2003;Belém do Brejo do Cruz;7.256
PB;25;2052;Bernardino Batista;3.315
PB;25;2102;Boa Ventura;5.905
PB;25;2151;Boa Vista;5.908
PB;25;2201;Bom Jesus;2.305
PB;25;2300;Bom Sucesso;5.296
PB;25;2409;Bonito de Santa Fé;10.657
PB;25;2508;Boqueirão;16.360
PB;25;2706;Borborema;5.186
PB;25;2805;Brejo do Cruz;12.852
PB;25;2904;Brejo dos Santos;5.899
PB;25;3001;Caaporã;20.064
PB;25;3100;Cabaceiras;5.112
PB;25;3209;Cabedelo;51.865
PB;25;3308;Cachoeira dos Índios;8.693
PB;25;3407;Cacimba de Areia;3.604
PB;25;3506;Cacimba de Dentro;17.654
PB;25;3555;Cacimbas;7.029
PB;25;3605;Caiçara;7.535
PB;25;3704;Cajazeiras;57.875
PB;25;3753;Cajazeirinhas;3.168
PB;25;3803;Caldas Brandão;5.544
PB;25;3902;Camalaú;5.959
PB;25;4009;Campina Grande;383.764
PB;25;16409;Campo de Santana;9.854
PB;25;4033;Capim;5.458
PB;25;4074;Caraúbas;3.964
PB;25;4108;Carrapateira;2.347
PB;25;4157;Casserengue;6.985
PB;25;4207;Catingueira;5.006
PB;25;4306;Catolé do Rocha;28.468
PB;25;4355;Caturité;4.629
PB;25;4405;Conceição;17.988
PB;25;4504;Condado;6.925
PB;25;4603;Conde;20.849
PB;25;4702;Congo;4.930
PB;25;4801;Coremas;15.709
PB;25;4850;Coxixola;1.770
PB;25;4900;Cruz do Espírito Santo;15.854
PB;25;5006;Cubati;6.546
PB;25;5105;Cuité;20.834
PB;25;5238;Cuité de Mamanguape;6.737
PB;25;5204;Cuitegi;7.243
PB;25;5279;Curral de Cima;5.648
PB;25;5303;Curral Velho;2.886
PB;25;5352;Damião;4.998
PB;25;5402;Desterro;8.191
PB;25;5600;Diamante;6.751
PB;25;5709;Dona Inês;11.142
PB;25;5808;Duas Estradas;3.855
PB;25;5907;Emas;3.374
PB;25;6004;Esperança;30.855
PB;25;6103;Fagundes;12.183
PB;25;6202;Frei Martinho;3.025
PB;25;6251;Gado Bravo;8.461
PB;25;6301;Guarabira;56.136
PB;25;6400;Gurinhém;13.998
PB;25;6509;Gurjão;3.093
PB;25;6608;Ibiara;6.304
PB;25;2607;Igaracy;6.529
PB;25;6707;Imaculada;11.851
PB;25;6806;Ingá;18.784
PB;25;6905;Itabaiana;25.463
PB;25;7002;Itaporanga;23.224
PB;25;7101;Itapororoca;16.573
PB;25;7200;Itatuba;10.182
PB;25;7309;Jacaraú;14.087
PB;25;7408;Jericó;8.100
PB;25;7507;João Pessoa;702.235
PB;25;7606;Juarez Távora;7.603
PB;25;7705;Juazeirinho;16.476
PB;25;7804;Junco do Seridó;6.731
PB;25;7903;Juripiranga;10.605
PB;25;8000;Juru;10.548
PB;25;8109;Lagoa;4.949
PB;25;8208;Lagoa de Dentro;7.495
PB;25;8307;Lagoa Seca;25.766
PB;25;8406;Lastro;2.894
PB;25;8505;Livramento;7.330
PB;25;8554;Logradouro;3.971
PB;25;8604;Lucena;11.383
PB;25;8703;Mãe d'Água;4.127
PB;25;8802;Malta;5.800
PB;25;8901;Mamanguape;41.677
PB;25;9008;Manaíra;11.366
PB;25;9057;Marcação;7.606
PB;25;9107;Mari;21.137
PB;25;9156;Marizópolis;6.457
PB;25;9206;Massaranduba;12.946
PB;25;9305;Mataraca;7.299
PB;25;9339;Matinhas;4.314
PB;25;9370;Mato Grosso;2.695
PB;25;9396;Maturéia;6.029
PB;25;9404;Mogeiro;12.504
PB;25;9503;Montadas;4.750
PB;25;9602;Monte Horebe;4.498
PB;25;9701;Monteiro;31.100
PB;25;9800;Mulungu;9.629
PB;25;9909;Natuba;10.495
PB;25;10006;Nazarezinho;7.248
PB;25;10105;Nova Floresta;10.392
PB;25;10204;Nova Olinda;6.455
PB;25;10303;Nova Palmeira;4.087
PB;25;10402;Olho d'Água;7.642
PB;25;10501;Olivedos;3.622
PB;25;10600;Ouro Velho;3.078
PB;25;10659;Parari;1.266
PB;25;10709;Passagem;2.202
PB;25;10808;Patos;100.732
PB;25;10907;Paulista;12.004
PB;25;11004;Pedra Branca;3.861
PB;25;11103;Pedra Lavrada;7.035
PB;25;11202;Pedras de Fogo;27.116
PB;25;12721;Pedro Régis;5.822
PB;25;11301;Piancó;16.455
PB;25;11400;Picuí;19.359
PB;25;11509;Pilar;11.737
PB;25;11608;Pilões;7.068
PB;25;11707;Pilõezinhos;5.470
PB;25;11806;Pirpirituba;10.546
PB;25;11905;Pitimbu;16.832
PB;25;12002;Pocinhos;16.538
PB;25;12077;Poço de José de Moura;4.118
PB;25;12036;Poço Dantas;4.046
PB;25;12101;Pombal;32.443
PB;25;12200;Prata;4.057
PB;25;12309;Princesa Isabel;20.017
PB;25;12408;Puxinanã;13.354
PB;25;12507;Queimadas;40.323
PB;25;12606;Quixabá;1.488
PB;25;12705;Remígio;17.423
PB;25;12747;Riachão;3.564
PB;25;12754;Riachão do Bacamarte;4.319
PB;25;12762;Riachão do Poço;4.417
PB;25;12788;Riacho de Santo Antônio;1.588
