SIGLA UF;COD. UF;COD. MUNICIPIO;MUNICIPIO;POPULACAO
PA;15;5809;Portel;58.282
PA;15;5908;Porto de Moz;38.471
PA;15;6005;Prainha;29.200
PA;15;6104;Primavera;10.485
PA;15;6112;Quatipuru;13.044
PA;15;6138;Redenção;80.797
PA;15;6161;Rio Maria;17.738
PA;15;6187;Rondon do Pará;49.977
PA;15;6195;Rurópolis;46.804
PA;15;6203;Salinópolis;39.078
PA;15;6302;Salvaterra;22.370
PA;15;6351;Santa Bárbara do Pará;19.645
PA;15;6401;Santa Cruz do Arari;9.417
PA;15;6500;Santa Izabel do Pará;66.490
PA;15;6559;Santa Luzia do Pará;19.383
PA;15;6583;Santa Maria das Barreiras;19.925
PA;15;6609;Santa Maria do Pará;23.927
PA;15;6708;Santana do Araguaia;67.033
PA;15;6807;Santarém;292.520
PA;15;6906;Santarém Novo;6.437
PA;15;7003;Santo Antônio do Tauá;29.629
PA;15;7102;São Caetano de Odivelas;17.420
PA;15;7151;São Domingos do Araguaia;24.451
PA;15;7201;São Domingos do Capim;30.847
PA;15;7300;São Félix do Xingu;116.186
PA;15;7409;São Francisco do Pará;15.380
PA;15;7458;São Geraldo do Araguaia;24.607
PA;15;7466;São João da Ponta;5.795
PA;15;7474;São João de Pirabas;21.991
PA;15;7508;São João do Araguaia;13.521
PA;15;7607;São Miguel do Guamá;55.942
PA;15;7706;São Sebastião da Boa Vista;25.161
PA;15;7755;Sapucaia;5.587
PA;15;7805;Senador José Porfírio;11.827
PA;15;7904;Soure;24.286
PA;15;7953;Tailândia;97.161
PA;15;7961;Terra Alta;11.120
PA;15;7979;Terra Santa;17.946
PA;15;8001;Tomé-Açu;60.456
PA;15;8035;Tracuateua;29.465
PA;15;8050;Trairão;18.084
PA;15;8084;Tucumã;37.308
PA;15;8100;Tucuruí;107.189
PA;15;8126;Ulianópolis;53.881
PA;15;8159;Uruará;44.486
PA;15;8209;Vigia;51.173
PA;15;8308;Viseu;59.054
PA;15;8357;Vitória do Xingu;14.407
PA;15;8407;Xinguara;42.833
AP;16;105;Amapá;8.622
AP;16;204;Calçoene;10.163
AP;16;212;Cutias;5.407
AP;16;238;Ferreira Gomes;6.901
AP;16;253;Itaubal;4.949
AP;16;279;Laranjal do Jari;45.712
AP;16;303;Macapá;456.171
AP;16;402;Mazagão;19.571
AP;16;501;Oiapoque;24.263
AP;16;154;Pedra Branca do Amapari;13.988
AP;16;535;Porto Grande;19.669
AP;16;550;Pracuúba;4.531
AP;16;600;Santana;112.218
AP;16;55;Serra do Navio;4.938
AP;16;709;Tartarugalzinho;15.212
AP;16;808;Vitória do Jari;14.364
TO;17;251;Abreulândia;2.539
TO;17;301;Aguiarnópolis;6.149
TO;17;350;Aliança do Tocantins;5.605
TO;17;400;Almas;7.409
TO;17;707;Alvorada;8.536
TO;17;1002;Ananás;9.848
TO;17;1051;Angico;3.379
TO;17;1101;Aparecida do Rio Negro;4.618
TO;17;1309;Aragominas;5.910
TO;17;1903;Araguacema;6.863
TO;17;2000;Araguaçu;8.777
TO;17;2109;Araguaína;170.183
TO;17;2158;Araguanã;5.515
TO;17;2208;Araguatins;34.392
TO;17;2307;Arapoema;6.799
TO;17;2406;Arraias;10.778
TO;17;2554;Augustinópolis;17.627
TO;17;2703;Aurora do Tocantins;3.682
TO;17;2901;Axixá do Tocantins;9.706
TO;17;3008;Babaçulândia;10.736
TO;17;3057;Bandeirantes do Tocantins;3.420
TO;17;3073;Barra do Ouro;4.460
TO;17;3107;Barrolândia;5.601
TO;17;3206;Bernardo Sayão;4.532
TO;17;3305;Bom Jesus do Tocantins;4.477
TO;17;3602;Brasilândia do Tocantins;2.177
TO;17;3701;Brejinho de Nazaré;5.451
TO;17;3800;Buriti do Tocantins;10.837
TO;17;3826;Cachoeirinha;2.256
TO;17;3842;Campos Lindos;9.408
TO;17;3867;Cariri do Tocantins;4.178
TO;17;3883;Carmolândia;2.507
TO;17;3891;Carrasco Bonito;3.983
TO;17;3909;Caseara;5.119
TO;17;4105;Centenário;2.803
TO;17;5102;Chapada da Natividade;3.363
TO;17;4600;Chapada de Areia;1.397
TO;17;5508;Colinas do Tocantins;33.981
TO;17;16703;Colméia;8.522
TO;17;5557;Combinado;4.851
TO;17;5607;Conceição do Tocantins;4.209
TO;17;6001;Couto de Magalhães;5.424
TO;17;6100;Cristalândia;7.386
TO;17;6258;Crixás do Tocantins;1.680
TO;17;6506;Darcinópolis;5.833
TO;17;7009;Dianópolis;21.167
TO;17;7108;Divinópolis do Tocantins;6.777
TO;17;7207;Dois Irmãos do Tocantins;7.302
TO;17;7306;Dueré;4.722
TO;17;7405;Esperantina;10.506
TO;17;7553;Fátima;3.886
TO;17;7652;Figueirópolis;5.386
TO;17;7702;Filadélfia;8.848
TO;17;8205;Formoso do Araguaia;18.742
TO;17;8254;Fortaleza do Tabocão;2.556
TO;17;8304;Goianorte;5.135
TO;17;9005;Goiatins;12.813
TO;17;9302;Guaraí;25.149
TO;17;9500;Gurupi;83.707
TO;17;9807;Ipueiras;1.881
TO;17;10508;Itacajá;7.411
TO;17;10706;Itaguatins;6.035
TO;17;10904;Itapiratins;3.732
TO;17;11100;Itaporã do Tocantins;2.476
TO;17;11506;Jaú do Tocantins;3.761
TO;17;11803;Juarina;2.245
TO;17;11902;Lagoa da Confusão;12.184
TO;17;11951;Lagoa do Tocantins;4.037
TO;17;12009;Lajeado;3.026
TO;17;12157;Lavandeira;1.814
TO;17;12405;Lizarda;3.796
TO;17;12454;Luzinópolis;2.945
TO;17;12504;Marianópolis do Tocantins;4.896
TO;17;12702;Mateiros;2.524
TO;17;12801;Maurilândia do Tocantins;3.362
TO;17;13205;Miracema do Tocantins;19.634
TO;17;13304;Miranorte;13.298
TO;17;13601;Monte do Carmo;7.535
TO;17;13700;Monte Santo do Tocantins;2.231
TO;17;13957;Muricilândia;3.433
TO;17;14203;Natividade;9.291
TO;17;14302;Nazaré;4.177
TO;17;14880;Nova Olinda;11.513
TO;17;15002;Nova Rosalândia;4.113
TO;17;15101;Novo Acordo;4.158
TO;17;15150;Novo Alegre;2.351
TO;17;15259;Novo Jardim;2.650
TO;17;15507;Oliveira de Fátima;1.098
TO;17;21000;Palmas;272.726
TO;17;15705;Palmeirante;5.651
TO;17;13809;Palmeiras do Tocantins;6.362
TO;17;15754;Palmeirópolis;7.645
TO;17;16109;Paraíso do Tocantins;49.076
TO;17;16208;Paranã;10.573
TO;17;16307;Pau D'Arco;4.814
TO;17;16505;Pedro Afonso;12.900
TO;17;16604;Peixe;11.340
TO;17;16653;Pequizeiro;5.381
TO;17;17008;Pindorama do Tocantins;4.547
TO;17;17206;Piraquê;3.031
TO;17;17503;Pium;7.357
TO;17;17800;Ponte Alta do Bom Jesus;4.649
TO;17;17909;Ponte Alta do Tocantins;7.793
TO;17;18006;Porto Alegre do Tocantins;3.039
TO;17;18204;Porto Nacional;52.182
TO;17;18303;Praia Norte;8.229
TO;17;18402;Presidente Kennedy;3.744
TO;17;18451;Pugmil;2.591
TO;17;18501;Recursolândia;4.132
TO;17;18550;Riachinho;4.520
TO;17;18659;Rio da Conceição;1.980
TO;17;18709;Rio dos Bois;2.764
TO;17;18758;Rio Sono;6.486
TO;17;18808;Sampaio;4.415
TO;17;18840;Sandolândia;3.410
TO;17;18865;Santa Fé do Araguaia;7.232
TO;17;18881;Santa Maria do Tocantins;3.252
TO;17;18899;Santa Rita do Tocantins;2.300
TO;17;18907;Santa Rosa do Tocantins;4.794
TO;17;19004;Santa Tereza do Tocantins;2.762
TO;17;20002;Santa Terezinha do Tocantins;2.547
TO;17;20101;São Bento do Tocantins;5.096
TO;17;20150;São Félix do Tocantins;1.545
TO;17;20200;São Miguel do Tocantins;11.597
TO;17;20259;São Salvador do Tocantins;3.058
TO;17;20309;São Sebastião do Tocantins;4.654
TO;17;20499;São Valério da Natividade;4.214
TO;17;20655;Silvanópolis;5.345
TO;17;20804;Sítio Novo do Tocantins;9.243
TO;17;20853;Sucupira;1.900
TO;17;20903;Taguatinga;16.238
TO;17;20937;Taipas do Tocantins;2.094
TO;17;20978;Talismã;2.737
TO;17;21109;Tocantínia;7.313
TO;17;21208;Tocantinópolis;23.141
TO;17;21257;Tupirama;1.782
TO;17;21307;Tupiratins;2.461
TO;17;22081;Wanderlândia;11.566
TO;17;22107;Xambioá;11.709
MA;21;55;Açailândia;109.685
MA;21;105;Afonso Cunha;6.351
MA;21;154;Água Doce do Maranhão;12.257
MA;21;204;Alcântara;21.659
MA;21;303;Aldeias Altas;25.823
MA;21;402;Altamira do Maranhão;11.616
MA;21;436;Alto Alegre do Maranhão;26.348
MA;21;477;Alto Alegre do Pindaré;31.287
MA;21;501;Alto Parnaíba;10.956
MA;21;550;Amapá do Maranhão;6.789
MA;21;600;Amarante do Maranhão;40.378
MA;21;709;Anajatuba;26.880
MA;21;808;Anapurus;15.286
MA;21;832;Apicum-Açu;17.948
MA;21;873;Araguanã;15.018
MA;21;907;Araioses;45.255
MA;21;956;Arame;32.015
MA;21;1004;Arari;29.200
MA;21;1103;Axixá;11.850
MA;21;1202;Bacabal;102.656
MA;21;1251;Bacabeira;16.553
MA;21;1301;Bacuri;17.335
MA;21;1350;Bacurituba;5.511
MA;21;1400;Balsas;92.144
MA;21;1509;Barão de Grajaú;18.365
MA;21;1608;Barra do Corda;86.151
MA;21;1707;Barreirinhas;60.588
MA;21;1772;Bela Vista do Maranhão;10.931
MA;21;1731;Belágua;7.273
MA;21;1806;Benedito Leite;5.519
MA;21;1905;Bequimão;20.853
MA;21;1939;Bernardo do Mearim;5.900
MA;21;1970;Boa Vista do Gurupi;8.996
MA;21;2002;Bom Jardim;40.660
MA;21;2036;Bom Jesus das Selvas;32.900
MA;21;2077;Bom Lugar;15.855
MA;21;2101;Brejo;35.473
MA;21;2150;Brejo de Areia;9.166
MA;21;2200;Buriti;28.022
MA;21;2309;Buriti Bravo;23.375
MA;21;2325;Buriticupu;70.417
MA;21;2358;Buritirana;15.100
MA;21;2374;Cachoeira Grande;8.822
MA;21;2408;Cajapió;10.927
MA;21;2507;Cajari;18.943
MA;21;2556;Campestre do Maranhão;14.028
MA;21;2606;Cândido Mendes;19.702
MA;21;2705;Cantanhede;21.464
MA;21;2754;Capinzal do Norte;10.720
MA;21;2804;Carolina;23.866
MA;21;2903;Carutapera;23.219
MA;21;3000;Caxias;161.137
MA;21;3109;Cedral;10.455
MA;21;3125;Central do Maranhão;8.447
MA;21;3158;Centro do Guilherme;13.015
MA;21;3174;Centro Novo do Maranhão;21.013
MA;21;3208;Chapadinha;77.684
MA;21;3257;Cidelândia;14.346
MA;21;3307;Codó;120.265
MA;21;3406;Coelho Neto;48.320
MA;21;3505;Colinas;40.268
MA;21;3554;Conceição do Lago-Açu;15.782
MA;21;3604;Coroatá;63.821
MA;21;3703;Cururupu;30.913
MA;21;3752;Davinópolis;12.653
MA;21;3802;Dom Pedro;22.881
MA;21;3901;Duque Bacelar;11.084
MA;21;4008;Esperantinópolis;17.029
MA;21;4057;Estreito;40.629
MA;21;4073;Feira Nova do Maranhão;8.321
MA;21;4081;Fernando Falcão;10.073
MA;21;4099;Formosa da Serra Negra;18.573
MA;21;4107;Fortaleza dos Nogueiras;12.375
MA;21;4206;Fortuna;15.239
MA;21;4305;Godofredo Viana;11.464
MA;21;4404;Gonçalves Dias;17.579
MA;21;4503;Governador Archer;10.591
MA;21;4552;Governador Edison Lobão;17.747
MA;21;4602;Governador Eugênio Barros;16.456
MA;21;4628;Governador Luiz Rocha;7.626
MA;21;4651;Governador Newton Bello;10.011
MA;21;4677;Governador Nunes Freire;25.117
MA;21;4701;Graça Aranha;6.142
MA;21;4800;Grajaú;67.626
MA;21;4909;Guimarães;11.827
MA;21;5005;Humberto de Campos;27.976
MA;21;5104;Icatu;26.452
MA;21;5153;Igarapé do Meio;13.774
MA;21;5203;Igarapé Grande;11.628
MA;21;5302;Imperatriz;253.123
MA;21;5351;Itaipava do Grajaú;15.609
MA;21;5401;Itapecuru Mirim;66.433
MA;21;5427;Itinga do Maranhão;25.440
MA;21;5450;Jatobá;9.819
MA;21;5476;Jenipapo dos Vieiras;16.124
MA;21;5500;João Lisboa;23.232
MA;21;5609;Joselândia;15.827
MA;21;5658;Junco do Maranhão;3.431
MA;21;5708;Lago da Pedra;48.992
MA;21;5807;Lago do Junco;10.602
MA;21;5948;Lago dos Rodrigues;8.716
MA;21;5906;Lago Verde;15.893
MA;21;5922;Lagoa do Mato;11.020
MA;21;5963;Lagoa Grande do Maranhão;11.111
MA;21;5989;Lajeado Novo;7.359
MA;21;6003;Lima Campos;11.642
MA;21;6102;Loreto;11.871
MA;21;6201;Luís Domingues;6.788
MA;21;6300;Magalhães de Almeida;19.267
MA;21;6326;Maracaçumé;20.815
MA;21;6359;Marajá do Sena;7.658
MA;21;6375;Maranhãozinho;15.734
MA;21;6409;Mata Roma;16.375
MA;21;6508;Matinha;22.822
MA;21;6607;Matões;32.988
MA;21;6631;Matões do Norte;16.169
MA;21;6672;Milagres do Maranhão;8.284
MA;21;6706;Mirador;20.596
MA;21;6755;Miranda do Norte;27.507
MA;21;6805;Mirinzal;14.632
MA;21;6904;Monção;32.833
MA;21;7001;Montes Altos;9.026
MA;21;7100;Morros;18.938
MA;21;7209;Nina Rodrigues;14.012
MA;21;7258;Nova Colinas;5.243
MA;21;7308;Nova Iorque;4.592
MA;21;7357;Nova Olinda do Maranhão;20.393
MA;21;7407;Olho d'Água das Cunhãs;19.080
MA;21;7456;Olinda Nova do Maranhão;14.299
MA;21;7506;Paço do Lumiar;117.877
MA;21;7605;Palmeirândia;19.288
MA;21;7704;Paraibano;20.892
MA;21;7803;Parnarama;34.146
MA;21;7902;Passagem Franca;18.549
MA;21;8009;Pastos Bons;18.999
MA;21;8058;Paulino Neves;15.609
MA;21;8108;Paulo Ramos;20.612
MA;21;8207;Pedreiras;38.506
MA;21;8256;Pedro do Rosário;24.475
MA;21;8306;Penalva;37.255
MA;21;8405;Peri Mirim;14.019
MA;21;8454;Peritoró;22.602
MA;21;8504;Pindaré-Mirim;32.198
MA;21;8603;Pinheiro;81.438
MA;21;8702;Pio XII;21.164
MA;21;8801;Pirapemas;18.182
MA;21;8900;Poção de Pedras;17.773
MA;21;9007;Porto Franco;23.243
MA;21;9056;Porto Rico do Maranhão;5.877
MA;21;9106;Presidente Dutra;46.680
MA;21;9205;Presidente Juscelino;12.398
MA;21;9239;Presidente Médici;6.831
MA;21;9270;Presidente Sarney;18.420
MA;21;9304;Presidente Vargas;11.302
MA;21;9403;Primeira Cruz;14.918
MA;21;9452;Raposa;29.755
MA;21;9502;Riachão;19.846
MA;21;9551;Ribamar Fiquene;7.609
MA;21;9601;Rosário;41.694
MA;21;9700;Sambaíba;5.554
MA;21;9759;Santa Filomena do Maranhão;7.576
MA;21;9809;Santa Helena;41.009
MA;21;9908;Santa Inês;83.238
MA;21;10005;Santa Luzia;71.067
MA;21;10039;Santa Luzia do Paruá;24.663
MA;21;10104;Santa Quitéria do Maranhão;25.041
MA;21;10203;Santa Rita;35.980
MA;21;10237;Santana do Maranhão;12.987
MA;21;10278;Santo Amaro do Maranhão;15.375
MA;21;10302;Santo Antônio dos Lopes;14.253
MA;21;10401;São Benedito do Rio Preto;18.256
MA;21;10500;São Bento;45.044
MA;21;10609;São Bernardo;27.817
MA;21;10658;São Domingos do Azeitão;7.224
MA;21;10708;São Domingos do Maranhão;33.707
MA;21;10807;São Félix de Balsas;4.518
MA;21;10856;São Francisco do Brejão;11.444
MA;21;10906;São Francisco do Maranhão;11.966
MA;21;11003;São João Batista;20.235
MA;21;11029;São João do Carú;15.520
MA;21;11052;São João do Paraíso;10.949
MA;21;11078;São João do Soter;18.095
MA;21;11102;São João dos Patos;25.371
MA;21;11201;São José de Ribamar;174.267
MA;21;11250;São José dos Basílios;7.495
MA;21;11300;São Luís;1.073.893
MA;21;11409;São Luís Gonzaga do Maranhão;18.607
MA;21;11508;São Mateus do Maranhão;40.574
MA;21;11532;São Pedro da Água Branca;12.407
MA;21;11573;São Pedro dos Crentes;4.563
MA;21;11607;São Raimundo das Mangabeiras;18.406
MA;21;11631;São Raimundo do Doca Bezerra;5.230
MA;21;11672;São Roberto;6.529
MA;21;11706;São Vicente Ferrer;20.678
MA;21;11722;Satubinha;13.487
MA;21;11748;Senador Alexandre Costa;10.862
MA;21;11763;Senador La Rocque;14.081
MA;21;11789;Serrano do Maranhão;10.859
MA;21;11805;Sítio Novo;17.663
MA;21;11904;Sucupira do Norte;10.434
MA;21;11953;Sucupira do Riachão;5.537
MA;21;12001;Tasso Fragoso;8.303
MA;21;12100;Timbiras;28.511
MA;21;12209;Timon;164.869
MA;21;12233;Trizidela do Vale;20.891
MA;21;12274;Tufilândia;5.716
MA;21;12308;Tuntum;40.844
MA;21;12407;Turiaçu;34.826
MA;21;12456;Turilândia;24.907
MA;21;12506;Tutóia;57.253
MA;21;12605;Urbano Santos;32.316
MA;21;12704;Vargem Grande;54.845
MA;21;12803;Viana;51.249
MA;21;12852;Vila Nova dos Martírios;12.954
MA;21;12902;Vitória do Mearim;32.046
MA;21;13009;Vitorino Freire;30.917
MA;21;14007;Zé Doca;50.507
PI;22;53;Acauã;6.933
PI;22;103;Agricolândia;5.078
PI;22;202;Água Branca;17.010
PI;22;251;Alagoinha do Piauí;7.501
PI;22;277;Alegrete do Piauí;4.832
PI;22;301;Alto Longá;14.006
PI;22;400;Altos;39.715
PI;22;459;Alvorada do Gurguéia;5.278
PI;22;509;Amarante;17.312
PI;22;608;Angical do Piauí;6.692
PI;22;707;Anísio de Abreu;9.597
PI;22;806;Antônio Almeida;3.103
PI;22;905;Aroazes;5.763
PI;22;954;Aroeiras do Itaim;2.460
PI;22;1002;Arraial;4.670
PI;22;1051;Assunção do Piauí;7.686
PI;22;1101;Avelino Lopes;11.433
PI;22;1150;Baixa Grande do Ribeiro;11.218
PI;22;1176;Barra D'Alcântara;3.887
PI;22;1200;Barras;46.072
PI;22;1309;Barreiras do Piauí;3.287
PI;22;1408;Barro Duro;6.935
PI;22;1507;Batalha;26.331
PI;22;1556;Bela Vista do Piauí;3.919
PI;22;1572;Belém do Piauí;3.464
PI;22;1606;Beneditinos;10.027
