SIGLA UF;COD. UF;COD. MUNICIPIO;MUNICIPIO;POPULACAO
AC;12;351;Marechal Thaumaturgo;13.728
AC;12;385;Plácido de Castro;17.921
AC;12;807;Porto Acre;14.309
AC;12;393;Porto Walter;8.562
AC;12;401;Rio Branco;301.398
AC;12;427;Rodrigues Alves;13.020
AC;12;435;Santa Rosa do Purus;4.165
AC;12;500;Sena Madureira;35.544
AC;12;450;Senador Guiomard;19.506
AC;12;609;Tarauacá;33.368
AC;12;708;Xapuri;14.848
AM;13;29;Alvarães;13.445
AM;13;60;Amaturá;8.694
AM;13;86;Anamã;8.483
AM;13;102;Anori;14.386
AM;13;144;Apuí;18.170
AM;13;201;Atalaia do Norte;14.292
AM;13;300;Autazes;31.107
AM;13;409;Barcelos;25.318
AM;13;508;Barreirinha;27.664
AM;13;607;Benjamin Constant;30.476
AM;13;631;Beruri;14.374
AM;13;680;Boa Vista do Ramos;13.677
AM;13;706;Boca do Acre;30.858
AM;13;805;Borba;32.160
AM;13;839;Caapiranga;10.958
AM;13;904;Canutama;11.844
AM;13;1001;Carauari;25.950
AM;13;1100;Careiro;32.190
AM;13;1159;Careiro da Várzea;24.030
AM;13;1209;Coari;67.055
AM;13;1308;Codajás;16.418
AM;13;1407;Eirunepé;30.473
AM;13;1506;Envira;17.148
AM;13;1605;Fonte Boa;19.783
AM;13;1654;Guajará;14.684
AM;13;1704;Humaitá;40.027
AM;13;1803;Ipixuna;17.850
AM;13;1852;Iranduba;33.834
AM;13;1902;Itacoatiara;87.896
AM;13;1951;Itamarati;8.300
AM;13;2009;Itapiranga;9.515
AM;13;2108;Japurá;5.025
AM;13;2207;Juruá;9.032
AM;13;2306;Jutaí;17.337
AM;13;2405;Lábrea;38.451
AM;13;2504;Manacapuru;85.279
AM;13;2553;Manaquiri;20.095
AM;13;2603;Manaus;1.709.010
AM;13;2702;Manicoré;45.996
AM;13;2801;Maraã;18.051
AM;13;2900;Maués;48.808
AM;13;3007;Nhamundá;18.198
AM;13;3106;Nova Olinda do Norte;30.357
AM;13;3205;Novo Airão;15.343
AM;13;3304;Novo Aripuanã;18.796
AM;13;3403;Parintins;105.742
AM;13;3502;Pauini;18.938
AM;13;3536;Presidente Figueiredo;25.474
AM;13;3569;Rio Preto da Eva;26.004
AM;13;3601;Santa Isabel do Rio Negro;17.780
AM;13;3700;Santo Antônio do Içá;30.176
AM;13;3809;São Gabriel da Cachoeira;40.806
AM;13;3908;São Paulo de Olivença;32.067
AM;13;3957;São Sebastião do Uatumã;9.079
AM;13;4005;Silves;8.479
AM;13;4062;Tabatinga;47.051
AM;13;4104;Tapauá;19.966
AM;13;4203;Tefé;64.703
AM;13;4237;Tonantins;19.858
AM;13;4260;Uarini;10.130
AM;13;4302;Urucará;16.035
AM;13;4401;Urucurituba;17.971
RR;14;50;Alto Alegre;14.562
RR;14;27;Amajari;7.980
RR;14;100;Boa Vista;260.930
RR;14;159;Bonfim;10.604
RR;14;175;Cantá;11.638
RR;14;209;Caracaraí;18.789
RR;14;233;Caroebe;7.400
RR;14;282;Iracema;6.118
RR;14;308;Mucajaí;13.017
RR;14;407;Normandia;7.403
RR;14;456;Pacaraima;9.019
RR;14;472;Rorainópolis;25.714
RR;14;506;São João da Baliza;5.945
RR;14;605;São Luiz;5.922
RR;14;704;Uiramutã;7.742
PA;15;107;Abaetetuba;138.005
PA;15;131;Abel Figueiredo;6.879
PA;15;206;Acará;48.878
PA;15;305;Afuá;32.368
PA;15;347;Água Azul do Norte;30.389
PA;15;404;Alenquer;55.688
PA;15;503;Almeirim;31.475
PA;15;602;Altamira;96.842
PA;15;701;Anajás;26.563
PA;15;800;Ananindeua;495.480
PA;15;859;Anapu;19.410
PA;15;909;Augusto Corrêa;38.760
PA;15;958;Aurora do Pará;22.092
PA;15;1006;Aveiro;19.839
PA;15;1105;Bagre;19.780
PA;15;1204;Baião;27.652
PA;15;1253;Bannach;3.935
PA;15;1303;Barcarena;89.909
PA;15;1402;Belém;1.424.124
PA;15;1451;Belterra;12.861
PA;15;1501;Benevides;45.616
PA;15;1576;Bom Jesus do Tocantins;13.559
PA;15;1600;Bonito;11.817
PA;15;1709;Bragança;105.908
PA;15;1725;Brasil Novo;19.531
PA;15;1758;Brejo Grande do Araguaia;7.673
PA;15;1782;Breu Branco;50.400
PA;15;1808;Breves;99.223
PA;15;1907;Bujaru;23.429
PA;15;2004;Cachoeira do Arari;19.996
PA;15;1956;Cachoeira do Piriá;18.481
PA;15;2103;Cametá;115.377
PA;15;2152;Canaã dos Carajás;26.135
PA;15;2202;Capanema;63.799
PA;15;2301;Capitão Poço;52.557
PA;15;2400;Castanhal;159.110
PA;15;2509;Chaves;20.228
PA;15;2608;Colares;11.367
PA;15;2707;Conceição do Araguaia;46.916
PA;15;2756;Concórdia do Pará;22.148
PA;15;2764;Cumaru do Norte;11.348
PA;15;2772;Curionópolis;18.102
PA;15;2806;Curralinho;26.864
PA;15;2855;Curuá;12.644
PA;15;2905;Curuçá;35.790
PA;15;2939;Dom Eliseu;39.161
PA;15;2954;Eldorado dos Carajás;29.308
PA;15;3002;Faro;18.710
PA;15;3044;Floresta do Araguaia;15.516
PA;15;3077;Garrafão do Norte;25.436
PA;15;3093;Goianésia do Pará;28.583
PA;15;3101;Gurupá;25.306
PA;15;3200;Igarapé-Açu;35.005
PA;15;3309;Igarapé-Miri;56.639
PA;15;3408;Inhangapi;10.134
PA;15;3457;Ipixuna do Pará;42.636
PA;15;3507;Irituia;30.573
PA;15;3606;Itaituba;124.865
PA;15;3705;Itupiranga;42.332
PA;15;3754;Jacareacanga;39.892
PA;15;3804;Jacundá;54.513
PA;15;3903;Juruti;35.155
PA;15;4000;Limoeiro do Ajuru;24.483
PA;15;4059;Mãe do Rio;28.762
PA;15;4109;Magalhães Barata;7.883
PA;15;4208;Marabá;199.946
PA;15;4307;Maracanã;29.269
PA;15;4406;Marapanim;27.727
PA;15;4422;Marituba;98.746
PA;15;4455;Medicilândia;23.487
PA;15;4505;Melgaço;17.989
PA;15;4604;Mocajuba;24.328
PA;15;4703;Moju;67.195
PA;15;4802;Monte Alegre;63.543
PA;15;4901;Muaná;30.117
PA;15;4950;Nova Esperança do Piriá;23.599
PA;15;4976;Nova Ipixuna;14.808
PA;15;5007;Nova Timboteua;12.568
PA;15;5031;Novo Progresso;21.843
PA;15;5064;Novo Repartimento;54.506
PA;15;5106;Óbidos;48.287
PA;15;5205;Oeiras do Pará;26.487
PA;15;5304;Oriximiná;57.765
PA;15;5403;Ourém;15.719
PA;15;5437;Ourilândia do Norte;21.171
PA;15;5486;Pacajá;40.768
PA;15;5494;Palestina do Pará;7.329
PA;15;5502;Paragominas;95.479
PA;15;5536;Parauapebas;145.326
PA;15;5551;Pau D'Arco;6.583
PA;15;5601;Peixe-Boi;7.908
PA;15;5635;Piçarra;13.106
PA;15;5650;Placas;19.030
PA;15;5700;Ponta de Pedras;25.743
PA;15;5809;Portel;47.967
PA;15;5908;Porto de Moz;27.689
PA;15;6005;Prainha;26.866
PA;15;6104;Primavera;10.883
PA;15;6112;Quatipuru;13.232
PA;15;6138;Redenção;66.762
PA;15;6161;Rio Maria;17.457
PA;15;6187;Rondon do Pará;47.074
PA;15;6195;Rurópolis;35.033
PA;15;6203;Salinópolis;38.681
PA;15;6302;Salvaterra;17.858
PA;15;6351;Santa Bárbara do Pará;14.439
PA;15;6401;Santa Cruz do Arari;6.190
PA;15;6500;Santa Isabel do Pará;54.464
PA;15;6559;Santa Luzia do Pará;18.523
PA;15;6583;Santa Maria das Barreiras;17.156
PA;15;6609;Santa Maria do Pará;23.001
PA;15;6708;Santana do Araguaia;52.856
PA;15;6807;Santarém;275.571
PA;15;6906;Santarém Novo;6.267
PA;15;7003;Santo Antônio do Tauá;26.222
PA;15;7102;São Caetano de Odivelas;16.757
PA;15;7151;São Domingos do Araguaia;21.889
PA;15;7201;São Domingos do Capim;27.897
PA;15;7300;São Félix do Xingu;64.223
PA;15;7409;São Francisco do Pará;11.986
PA;15;7458;São Geraldo do Araguaia;25.291
PA;15;7466;São João da Ponta;4.949
PA;15;7474;São João de Pirabas;19.691
PA;15;7508;São João do Araguaia;11.963
PA;15;7607;São Miguel do Guamá;44.532
PA;15;7706;São Sebastião da Boa Vista;21.499
PA;15;7755;Sapucaia;5.444
PA;15;7805;Senador José Porfírio;14.566
PA;15;7904;Soure;22.244
PA;15;7953;Tailândia;69.581
PA;15;7961;Terra Alta;10.372
PA;15;7979;Terra Santa;15.885
PA;15;8001;Tomé-Açu;48.522
PA;15;8035;Tracuateua;27.374
PA;15;8050;Trairão;16.860
PA;15;8084;Tucumã;27.491
PA;15;8100;Tucuruí;94.015
PA;15;8126;Ulianópolis;34.485
PA;15;8159;Uruará;34.875
PA;15;8209;Vigia;45.680
PA;15;8308;Viseu;55.144
PA;15;8357;Vitória do Xingu;9.809
PA;15;8407;Xinguara;40.067
AP;16;105;Amapá;7.745
AP;16;204;Calçoene;9.060
AP;16;212;Cutias;4.528
AP;16;238;Ferreira Gomes;5.301
AP;16;253;Itaubal;3.583
AP;16;279;Laranjal do Jari;39.285
AP;16;303;Macapá;359.020
AP;16;402;Mazagão;14.418
AP;16;501;Oiapoque;20.226
AP;16;154;Pedra Branca do Amapari;7.800
AP;16;535;Porto Grande;14.598
AP;16;550;Pracuúba;3.533
AP;16;600;Santana;95.733
AP;16;55;Serra do Navio;3.921
AP;16;709;Tartarugalzinho;13.160
AP;16;808;Vitória do Jari;11.253
TO;17;251;Abreulândia;2.310
TO;17;301;Aguiarnópolis;4.120
TO;17;350;Aliança do Tocantins;5.860
TO;17;400;Almas;7.692
TO;17;707;Alvorada;8.200
TO;17;1002;Ananás;9.615
TO;17;1051;Angico;3.264
TO;17;1101;Aparecida do Rio Negro;4.140
TO;17;1309;Aragominas;5.618
TO;17;1903;Araguacema;5.579
TO;17;2000;Araguaçu;9.244
TO;17;2109;Araguaína;119.128
TO;17;2158;Araguanã;5.154
TO;17;2208;Araguatins;26.722
TO;17;2307;Arapoema;7.034
TO;17;2406;Arraias;10.928
TO;17;2554;Augustinópolis;15.248
TO;17;2703;Aurora do Tocantins;3.486
TO;17;2901;Axixá do Tocantins;9.175
TO;17;3008;Babaçulândia;10.672
TO;17;3057;Bandeirantes do Tocantins;2.791
TO;17;3073;Barra do Ouro;3.684
TO;17;3107;Barrolândia;5.304
TO;17;3206;Bernardo Sayão;4.648
TO;17;3305;Bom Jesus do Tocantins;2.793
TO;17;3602;Brasilândia do Tocantins;2.183
TO;17;3701;Brejinho de Nazaré;5.452
TO;17;3800;Buriti do Tocantins;8.404
TO;17;3826;Cachoeirinha;2.235
TO;17;3842;Campos Lindos;7.858
TO;17;3867;Cariri do Tocantins;3.672
TO;17;3883;Carmolândia;2.383
TO;17;3891;Carrasco Bonito;3.411
TO;17;3909;Caseara;4.813
TO;17;4105;Centenário;2.457
TO;17;5102;Chapada da Natividade;3.791
TO;17;4600;Chapada de Areia;1.274
TO;17;5508;Colinas do Tocantins;30.190
TO;17;16703;Colméia;9.005
TO;17;5557;Combinado;5.023
TO;17;5607;Conceição do Tocantins;4.529
TO;17;6001;Couto de Magalhães;5.035
TO;17;6100;Cristalândia;6.698
TO;17;6258;Crixás do Tocantins;1.299
TO;17;6506;Darcinópolis;5.288
TO;17;7009;Dianópolis;19.158
TO;17;7108;Divinópolis do Tocantins;6.549
TO;17;7207;Dois Irmãos do Tocantins;7.261
TO;17;7306;Dueré;4.617
TO;17;7405;Esperantina;8.375
TO;17;7553;Fátima;4.101
TO;17;7652;Figueirópolis;4.950
TO;17;7702;Filadélfia;8.007
TO;17;8205;Formoso do Araguaia;18.743
TO;17;8254;Fortaleza do Tabocão;2.160
TO;17;8304;Goianorte;5.376
TO;17;9005;Goiatins;11.982
TO;17;9302;Guaraí;22.314
TO;17;9500;Gurupi;73.548
TO;17;9807;Ipueiras;1.754
TO;17;10508;Itacajá;6.565
TO;17;10706;Itaguatins;6.246
TO;17;10904;Itapiratins;3.521
TO;17;11100;Itaporã do Tocantins;3.080
TO;17;11506;Jaú do Tocantins;3.906
TO;17;11803;Juarina;2.200
TO;17;11902;Lagoa da Confusão;8.481
TO;17;11951;Lagoa do Tocantins;3.278
TO;17;12009;Lajeado;2.219
TO;17;12157;Lavandeira;1.640
TO;17;12405;Lizarda;3.737
TO;17;12454;Luzinópolis;2.874
TO;17;12504;Marianópolis do Tocantins;4.616
TO;17;12702;Mateiros;1.788
TO;17;12801;Maurilândia do Tocantins;3.281
TO;17;13205;Miracema do Tocantins;20.194
TO;17;13304;Miranorte;12.200
TO;17;13601;Monte do Carmo;6.586
TO;17;13700;Monte Santo do Tocantins;1.911
TO;17;13957;Muricilândia;2.935
TO;17;14203;Natividade;9.355
TO;17;14302;Nazaré;4.652
TO;17;14880;Nova Olinda;10.835
TO;17;15002;Nova Rosalândia;3.888
TO;17;15101;Novo Acordo;3.870
TO;17;15150;Novo Alegre;1.848
TO;17;15259;Novo Jardim;2.492
TO;17;15507;Oliveira de Fátima;1.114
TO;17;21000;Palmas;184.010
TO;17;15705;Palmeirante;4.837
TO;17;13809;Palmeiras do Tocantins;4.672
TO;17;15754;Palmeirópolis;8.366
TO;17;16109;Paraíso do Tocantins;41.500
TO;17;16208;Paranã;10.794
TO;17;16307;Pau D'Arco;4.909
TO;17;16505;Pedro Afonso;10.605
TO;17;16604;Peixe;9.002
TO;17;16653;Pequizeiro;4.940
TO;17;17008;Pindorama do Tocantins;4.521
TO;17;17206;Piraquê;3.103
TO;17;17503;Pium;6.598
TO;17;17800;Ponte Alta do Bom Jesus;4.660
TO;17;17909;Ponte Alta do Tocantins;6.763
TO;17;18006;Porto Alegre do Tocantins;2.917
TO;17;18204;Porto Nacional;46.598
TO;17;18303;Praia Norte;7.267
TO;17;18402;Presidente Kennedy;3.785
TO;17;18451;Pugmil;2.230
TO;17;18501;Recursolândia;3.777
TO;17;18550;Riachinho;3.798
TO;17;18659;Rio da Conceição;1.499
TO;17;18709;Rio dos Bois;2.150
TO;17;18758;Rio Sono;6.345
TO;17;18808;Sampaio;3.788
TO;17;18840;Sandolândia;3.543
TO;17;18865;Santa Fé do Araguaia;5.773
TO;17;18881;Santa Maria do Tocantins;2.755
TO;17;18899;Santa Rita do Tocantins;2.330
TO;17;18907;Santa Rosa do Tocantins;4.545
TO;17;19004;Santa Tereza do Tocantins;2.366
TO;17;20002;Santa Terezinha do Tocantins;2.356
TO;17;20101;São Bento do Tocantins;4.583
TO;17;20150;São Félix do Tocantins;1.451
TO;17;20200;São Miguel do Tocantins;10.536
TO;17;20259;São Salvador do Tocantins;3.102
TO;17;20309;São Sebastião do Tocantins;4.373
TO;17;20499;São Valério da Natividade;5.024
TO;17;20655;Silvanópolis;5.250
TO;17;20804;Sítio Novo do Tocantins;9.568
TO;17;20853;Sucupira;1.718
TO;17;20903;Taguatinga;14.528
TO;17;20937;Taipas do Tocantins;1.974
TO;17;20978;Talismã;2.632
TO;17;21109;Tocantínia;6.866
TO;17;21208;Tocantinópolis;21.932
TO;17;21257;Tupirama;1.448
TO;17;21307;Tupiratins;2.072
TO;17;22081;Wanderlândia;9.574
TO;17;22107;Xambioá;11.160
MA;21;55;Açailândia;100.017
MA;21;105;Afonso Cunha;5.834
MA;21;154;Água Doce do Maranhão;12.213
MA;21;204;Alcântara;21.969
MA;21;303;Aldeias Altas;22.328
MA;21;402;Altamira do Maranhão;7.607
MA;21;436;Alto Alegre do Maranhão;22.676
MA;21;477;Alto Alegre do Pindaré;32.955
MA;21;501;Alto Parnaíba;10.606
MA;21;550;Amapá do Maranhão;6.361
MA;21;600;Amarante do Maranhão;36.850
MA;21;709;Anajatuba;24.695
MA;21;808;Anapurus;12.990
MA;21;832;Apicum-Açu;13.641
MA;21;873;Araguanã;10.221
MA;21;907;Araioses;38.800
MA;21;956;Arame;27.967
MA;21;1004;Arari;28.585
MA;21;1103;Axixá;14.743
MA;21;1202;Bacabal;97.946
MA;21;1251;Bacabeira;15.115
MA;21;1301;Bacuri;16.500
MA;21;1350;Bacurituba;5.597
MA;21;1400;Balsas;81.497
MA;21;1509;Barão de Grajaú;17.069
MA;21;1608;Barra do Corda;81.027
MA;21;1707;Barreirinhas;49.398
MA;21;1772;Bela Vista do Maranhão;8.850
MA;21;1731;Belágua;5.892
MA;21;1806;Benedito Leite;5.545
MA;21;1905;Bequimão;21.356
MA;21;1939;Bernardo do Mearim;6.160
MA;21;1970;Boa Vista do Gurupi;7.643
MA;21;2002;Bom Jardim;38.813
MA;21;2036;Bom Jesus das Selvas;24.661
MA;21;2077;Bom Lugar;13.222
MA;21;2101;Brejo;32.018
MA;21;2150;Brejo de Areia;5.896
MA;21;2200;Buriti;26.029
MA;21;2309;Buriti Bravo;22.941
MA;21;2325;Buriticupu;63.466
MA;21;2358;Buritirana;15.027
MA;21;2374;Cachoeira Grande;9.116
MA;21;2408;Cajapió;10.279
MA;21;2507;Cajari;13.203
MA;21;2556;Campestre do Maranhão;12.615
MA;21;2606;Cândido Mendes;19.409
MA;21;2705;Cantanhede;19.396
MA;21;2754;Capinzal do Norte;10.683
MA;21;2804;Carolina;25.159
MA;21;2903;Carutapera;20.905
MA;21;3000;Caxias;147.416
MA;21;3109;Cedral;10.127
MA;21;3125;Central do Maranhão;9.062
MA;21;3158;Centro do Guilherme;7.318
MA;21;3174;Centro Novo do Maranhão;15.577
MA;21;3208;Chapadinha;69.734
MA;21;3257;Cidelândia;12.778
MA;21;3307;Codó;113.768
MA;21;3406;Coelho Neto;45.343
MA;21;3505;Colinas;36.725
MA;21;3554;Conceição do Lago-Açu;14.535
MA;21;3604;Coroatá;62.442
MA;21;3703;Cururupu;35.009
MA;21;3752;Davinópolis;12.118
MA;21;3802;Dom Pedro;22.092
MA;21;3901;Duque Bacelar;10.704
MA;21;4008;Esperantinópolis;19.055
MA;21;4057;Estreito;27.328
MA;21;4073;Feira Nova do Maranhão;7.872
MA;21;4081;Fernando Falcão;8.404
MA;21;4099;Formosa da Serra Negra;17.432
MA;21;4107;Fortaleza dos Nogueiras;11.919
MA;21;4206;Fortuna;14.903
MA;21;4305;Godofredo Viana;10.823
MA;21;4404;Gonçalves Dias;16.914
MA;21;4503;Governador Archer;10.224
MA;21;4552;Governador Edison Lobão;14.557
MA;21;4602;Governador Eugênio Barros;16.341
MA;21;4628;Governador Luiz Rocha;7.091
MA;21;4651;Governador Newton Bello;11.666
MA;21;4677;Governador Nunes Freire;24.671
MA;21;4701;Graça Aranha;6.439
MA;21;4800;Grajaú;55.833
MA;21;4909;Guimarães;12.741
MA;21;5005;Humberto de Campos;25.037
MA;21;5104;Icatu;25.198
MA;21;5153;Igarapé do Meio;12.073
MA;21;5203;Igarapé Grande;11.003
MA;21;5302;Imperatriz;236.311
MA;21;5351;Itaipava do Grajaú;13.636
MA;21;5401;Itapecuru Mirim;56.241
MA;21;5427;Itinga do Maranhão;25.866
MA;21;5450;Jatobá;8.557
MA;21;5476;Jenipapo dos Vieiras;15.270
MA;21;5500;João Lisboa;20.482
MA;21;5609;Joselândia;16.054
MA;21;5658;Junco do Maranhão;4.101
MA;21;5708;Lago da Pedra;43.947
MA;21;5807;Lago do Junco;9.890
MA;21;5948;Lago dos Rodrigues;7.993
MA;21;5906;Lago Verde;15.014
MA;21;5922;Lagoa do Mato;10.536
MA;21;5963;Lagoa Grande do Maranhão;9.287
MA;21;5989;Lajeado Novo;6.829
MA;21;6003;Lima Campos;11.706
MA;21;6102;Loreto;10.646
MA;21;6201;Luís Domingues;6.884
MA;21;6300;Magalhães de Almeida;14.653
MA;21;6326;Maracaçumé;18.098
MA;21;6359;Marajá do Sena;6.979
MA;21;6375;Maranhãozinho;12.299
MA;21;6409;Mata Roma;14.252
MA;21;6508;Matinha;21.037
MA;21;6607;Matões;29.134
MA;21;6631;Matões do Norte;10.944
MA;21;6672;Milagres do Maranhão;7.838
MA;21;6706;Mirador;19.999
MA;21;6755;Miranda do Norte;18.288
MA;21;6805;Mirinzal;14.201
MA;21;6904;Monção;28.386
MA;21;7001;Montes Altos;9.055
MA;21;7100;Morros;17.620
MA;21;7209;Nina Rodrigues;10.326
MA;21;7258;Nova Colinas;4.987
MA;21;7308;Nova Iorque;5.041
MA;21;7357;Nova Olinda do Maranhão;17.646
MA;21;7407;Olho d'Água das Cunhãs;17.868
MA;21;7456;Olinda Nova do Maranhão;12.456
MA;21;7506;Paço do Lumiar;101.452
MA;21;7605;Palmeirândia;18.646
MA;21;7704;Paraibano;20.048
MA;21;7803;Parnarama;35.972
MA;21;7902;Passagem Franca;17.625
MA;21;8009;Pastos Bons;18.055
MA;21;8058;Paulino Neves;13.195
MA;21;8108;Paulo Ramos;16.534
MA;21;8207;Pedreiras;39.049
MA;21;8256;Pedro do Rosário;22.417
MA;21;8306;Penalva;34.505
MA;21;8405;Peri Mirim;12.556
MA;21;8454;Peritoró;19.601
MA;21;8504;Pindaré-Mirim;31.879
MA;21;8603;Pinheiro;76.391
MA;21;8702;Pio XII;22.410
MA;21;8801;Pirapemas;15.477
MA;21;8900;Poção de Pedras;16.184
MA;21;9007;Porto Franco;19.271
MA;21;9056;Porto Rico do Maranhão;7.110
MA;21;9106;Presidente Dutra;41.173
MA;21;9205;Presidente Juscelino;12.094
MA;21;9239;Presidente Médici;6.252
MA;21;9270;Presidente Sarney;16.095
MA;21;9304;Presidente Vargas;10.096
MA;21;9403;Primeira Cruz;12.366
MA;21;9452;Raposa;25.042
MA;21;9502;Riachão;21.626
MA;21;9551;Ribamar Fiquene;7.391
MA;21;9601;Rosário;39.103
MA;21;9700;Sambaíba;5.971
MA;21;9759;Santa Filomena do Maranhão;5.703
MA;21;9809;Santa Helena;35.070
MA;21;9908;Santa Inês;84.582
MA;21;10005;Santa Luzia;71.314
MA;21;10039;Santa Luzia do Paruá;20.194
MA;21;10104;Santa Quitéria do Maranhão;29.215
MA;21;10203;Santa Rita;31.940
MA;21;10237;Santana do Maranhão;10.890
MA;21;10278;Santo Amaro do Maranhão;11.509
MA;21;10302;Santo Antônio dos Lopes;14.637
MA;21;10401;São Benedito do Rio Preto;17.704
MA;21;10500;São Bento;38.645
MA;21;10609;São Bernardo;26.273
MA;21;10658;São Domingos do Azeitão;7.168
MA;21;10708;São Domingos do Maranhão;33.491
MA;21;10807;São Félix de Balsas;4.511
MA;21;10856;São Francisco do Brejão;8.702
MA;21;10906;São Francisco do Maranhão;14.632
MA;21;11029;São João do Carú;12.613
MA;21;11052;São João do Paraíso;11.611
MA;21;11078;São João do Soter;17.108
MA;21;11102;São João dos Patos;24.267
MA;21;11003;São João Batista;18.617
MA;21;11201;São José de Ribamar;135.821
MA;21;11250;São José dos Basílios;7.490
MA;21;11300;São Luís;986.826
MA;21;11409;São Luís Gonzaga do Maranhão;20.163
MA;21;11508;São Mateus do Maranhão;39.210
MA;21;11532;São Pedro da Água Branca;11.439
MA;21;11573;São Pedro dos Crentes;4.136
MA;21;11607;São Raimundo das Mangabeiras;16.447
MA;21;11631;São Raimundo do Doca Bezerra;4.590
MA;21;11672;São Roberto;5.145
MA;21;11706;São Vicente Ferrer;20.288
MA;21;11722;Satubinha;8.651
MA;21;11748;Senador Alexandre Costa;9.343
MA;21;11763;Senador La Rocque;19.328
MA;21;11789;Serrano do Maranhão;10.911
MA;21;11805;Sítio Novo;16.009
MA;21;11904;Sucupira do Norte;10.529
MA;21;11953;Sucupira do Riachão;4.818
MA;21;12001;Tasso Fragoso;6.850
MA;21;12100;Timbiras;26.884
MA;21;12209;Timon;148.804
MA;21;12233;Trizidela do Vale;18.867
MA;21;12274;Tufilândia;5.677
MA;21;12308;Tuntum;39.041
MA;21;12407;Turiaçu;33.456
MA;21;12456;Turilândia;20.758
MA;21;12506;Tutóia;47.733
MA;21;12605;Urbano Santos;22.459
MA;21;12704;Vargem Grande;44.648
MA;21;12803;Viana;48.907
MA;21;12852;Vila Nova dos Martírios;8.961
MA;21;12902;Vitória do Mearim;31.851
MA;21;13009;Vitorino Freire;31.107
MA;21;14007;Zé Doca;46.290
PI;22;53;Acauã;6.437
PI;22;103;Agricolândia;5.121
PI;22;202;Água Branca;16.345
PI;22;251;Alagoinha do Piauí;7.662
PI;22;277;Alegrete do Piauí;4.610
PI;22;301;Alto Longá;14.004
PI;22;400;Altos;39.430
PI;22;459;Alvorada do Gurguéia;5.120
PI;22;509;Amarante;17.813
PI;22;608;Angical do Piauí;6.798
PI;22;707;Anísio de Abreu;8.434
PI;22;806;Antônio Almeida;3.231
PI;22;905;Aroazes;6.025
PI;22;954;Aroeiras do Itaim;2.731
PI;22;1002;Arraial;5.145
PI;22;1051;Assunção do Piauí;8.243
PI;22;1101;Avelino Lopes;11.840
PI;22;1150;Baixa Grande do Ribeiro;10.531
PI;22;1176;Barra D'Alcântara;3.882
PI;22;1200;Barras;44.574
PI;22;1309;Barreiras do Piauí;3.452
PI;22;1408;Barro Duro;6.852
PI;22;1507;Batalha;26.465
PI;22;1556;Bela Vista do Piauí;3.441
PI;22;1572;Belém do Piauí;2.869
PI;22;1606;Beneditinos;9.833
PI;22;1705;Bertolínia;5.455
